type,group,filename,format,duration,frame_count,frame_rate,file_size,width,height,rotation,codec
clip,sim-136,3ac08210875ec14d78f3f4188ccd75fd.wmv,Windows Media,407082,9760.0,23.976,257706097,1280,720,0.0,WMV3
clip,sim-137,c0c36202a9933e8e2ae3405089987b41.avi,AVI,328020,9634.0,29.372,24692722,480,320,0.0,XVID
clip,sim-138,dbc8a749d04bd572d4711594d88b1335.avi,AVI,389000,9336.0,24.0,269699266,1280,720,0.0,DIVX
clip,sim-139,e69b802714cad4803e0a8b77e98c3691.MOV,MPEG-4,229994,6884.0,29.97,301163839,1280,720,0.0,AVC
clip,sim-141,5430a7f254ea5358dd5e5b2cfab8a929.mp4,MPEG-4,221008,6420.0,30.0,40783436,1280,720,0.0,AVC
clip,sim-142,752056a2e2d4c474b674e574db418693.wmv,Windows Media,238151,7145.0,30.0,95333883,640,480,0.0,WMV3
clip,sim-143,a0bb296242fdd9e14c15c831756785b1.mpg,MPEG-PS,306100,9183.0,30.0,500432896,1920,1080,0.0,MPEG-1V
clip,sim-144,2fb01b722b481d39611e986736dac26b.mkv,Matroska,373013,11189.0,30.0,80682034,800,480,0.0,V_MPEG4/ISO/ASP
clip,sim-145,3774a7b5a2c50df1237e0731726dbe9c.wmv,Windows Media,350017,10490.0,29.97,55383545,720,480,0.0,WMV3
clip,sim-146,dafc79a7582d75ff4b1bb2f5c93e22c4.wmv,Windows Media,444885,10667.0,23.976,280480109,1280,720,0.0,WMV3
clip,sim-147,17a8a166c89b3a0bc81ac4f959917a5c.wmv,Windows Media,339615,10178.0,29.97,53735479,720,480,0.0,WMV3
clip,sim-148,5f4394a50d22a8aabd3a123c8e4befea.mp4,MPEG-4,215993,5393.0,25.0,29778952,640,480,0.0,AVC
clip,sim-149,6f0be004cae70d1afa8e16a752f2222b.mp4,MPEG-4,445952,13204.0,29.633000000000003,175323094,720,480,90.0,AVC
clip,sim-150,c2d49831684119ac1884dc9f72df0fc9.mp4,MPEG-4,232625,5583.0,24.0,19426285,640,384,0.0,AVC
clip,sim-151,6f2447bf49ebf84ead3a07a02c60d1ba.mp4,MPEG-4,266008,3818.0,15.0,11817266,320,240,0.0,AVC
clip,sim-152,0d83be8e65e90b849780868c0af9a09a.avi,AVI,223008,13380.0,60.0,112269816,1280,720,0.0,H264
clip,sim-153,152d6bbc4e9d236a1e6d82f6848d8900.mp4,MPEG-4,243250,5838.0,24.0,815079603,1280,720,0.0,AVC
clip,sim-154,b4c10fc5bc0177cc7a774b1ece91df15.wmv,Windows Media,191008,4584.0,24.0,59803531,720,480,0.0,WMV2
sim2,sim-001,a93fbc5f1e52f2785761098dbd62e155.mkv,Matroska,227011,5352.0,24.0,28057258,1492,780,0.0,V_MPEG4/ISO/AVC
sim2,sim-002,df5b70d19369d8ac8bb8fc4959da2514.mkv,Matroska,297030,6912.0,24.0,48926032,1440,1080,0.0,V_MPEG4/ISO/AVC
sim2,sim-002,52784126ac1d04be627445d2f186e1d2.mkv,Matroska,297030,6912.0,24.0,31816968,720,1620,0.0,V_MPEG4/ISO/AVC
sim2,sim-002,4f4eb2f880b3e4dbfdd7e07fc1bb1e50.mkv,Matroska,371220,,,35272538,720,1620,0.0,V_MPEG4/ISO/AVC
sim2,sim-002,f676934ff655d10dd7610118d10f2f9e.mkv,Matroska,297030,6912.0,24.0,55357925,1920,1080,0.0,V_MPEG4/ISO/AVC
sim2,sim-002,fbaca40fbf5fbf5c5e5e719456e77158.mkv,Matroska,297030,6912.0,24.0,18101412,720,1620,0.0,V_MPEG4/ISO/AVC
sim2,sim-003,d0778d12ea94a36793db7bc9956b111e.wmv,Windows Media,464976,19529.0,41.998999999999995,25712471,640,480,0.0,MP43
sim2,sim-003,0918738d6ad2f0be8d54432a9f7e9150.wmv,Windows Media,372029,11161.0,30.0,29385892,640,480,0.0,MP43
sim2,sim-003,fb9f1f90c4ee1241ef0b36aea951f98a.wmv,Windows Media,464999,19530.0,42.0,37434450,480,640,0.0,MP43
sim2,sim-004,92f2e6d4a2797dc2c977b90d4f748a17.wmv,Windows Media,431033,12931.0,30.0,31670828,480,640,0.0,MP43
sim2,sim-004,790d4ff32dd1d4c716f0545a2e989f14.wmv,Windows Media,431148,12934.0,30.0,23703046,640,480,0.0,MP43
sim2,sim-005,12d134c2f2b1757b88525a0a7f6a21e3.avi,AVI,375000,9000.0,24.0,36255202,1620,1008,0.0,FMP4
sim2,sim-005,0af590c59950565342c19a6f6699ba96.avi,AVI,375125,9003.0,24.0,69502244,1080,1440,0.0,FMP4
sim2,sim-005,ec94478049bbd6881c8543621fa193d5.avi,AVI,375264,9006.0,24.0,31329798,1080,1440,0.0,FMP4
sim2,sim-005,906b272d9c1d87d320235f81283b51ab.avi,AVI,468833,5626.0,12.0,24964712,1080,1440,0.0,FMP4
sim2,sim-005,e44c2da40d4cb49e696b920691a18647.avi,AVI,375264,9006.0,24.0,40252180,1080,1440,0.0,FMP4
sim2,sim-005,9de7ded456bc9b74975564e04b2818e2.avi,AVI,375264,9006.0,24.0,13146024,648,720,0.0,FMP4
sim2,sim-005,a7a479e61c62632c60a4cf9ff8379e88.avi,AVI,375000,9000.0,24.0,34111338,1440,1080,0.0,FMP4
sim2,sim-006,ac946191417be23a959ba090de3c2d9b.MOV,MPEG-4,189064,4533.0,23.976,113489759,1280,720,0.0,AVC
sim2,sim-006,9fdd9570cc6e01441c7601984cafa324.MOV,MPEG-4,189064,4533.0,23.976,49171810,1024,360,0.0,AVC
sim2,sim-007,4c12069ece53b654cac293499750ffb7.avi,AVI,259559,7779.0,29.97,37397450,1280,720,0.0,FMP4
sim2,sim-007,5cafb94863f99fd550684c263eee1301.avi,AVI,259559,7779.0,29.97,44416116,1280,720,0.0,FMP4
sim2,sim-007,47359318f77f7499358caf078f558ae4.avi,AVI,259526,7778.0,29.97,29069062,1280,720,0.0,FMP4
sim2,sim-008,32098e8e6d1050766265c21f53bd0c6c.mp4,MPEG-4,391000,9384.0,24.0,104470599,720,1280,0.0,AVC
sim2,sim-008,d144eafe0e48e7e9c7b90daef74a6a2c.mp4,MPEG-4,488713,12902.0,26.4,48669495,768,648,0.0,AVC
sim2,sim-008,f729970693696ef151de8f510b2f09f2.mp4,MPEG-4,391000,9384.0,24.0,49492417,1280,720,0.0,AVC
sim2,sim-009,cc048abb5d2924a9efa365d8b8789f30.avi,AVI,457083,10970.0,24.0,52384102,1664,936,0.0,FMP4
sim2,sim-009,210d390201a3c01e72514237bd379f9e.avi,AVI,457083,10970.0,24.0,35052582,720,1280,0.0,FMP4
sim2,sim-009,cf0e017c134ad2961b3ca08c86a84964.avi,AVI,457083,10970.0,24.0,57573352,1664,936,0.0,FMP4
sim2,sim-010,a68f1dbac370472fc1953e28685cc939.wmv,Windows Media,422080,12662.0,30.0,39206904,852,480,0.0,MP43
sim2,sim-010,f2deb291a689da8f6fd51b2aeba41ffa.wmv,Windows Media,527618,11080.0,21.0,31137222,640,480,0.0,MP43
sim2,sim-011,37e24613046f3383abb6b10928e5e257.avi,AVI,590046,17013.0,28.833000000000002,23854572,768,480,0.0,FMP4
sim2,sim-011,856e3e615f1f9c3dd68f9d935a35e1df.avi,AVI,472042,11329.0,24.0,25789380,640,480,0.0,FMP4
sim2,sim-011,14ba2cc1b28c6caaddb069947637a6c5.avi,AVI,472083,11330.0,24.0,22733666,852,480,0.0,FMP4
sim2,sim-011,4712f422c660c89a8a1d1c3fa11ee854.avi,AVI,472083,11330.0,24.0,20985772,640,480,0.0,FMP4
sim2,sim-012,9b028133ce96d770105961011ff3b36e.mp4,MPEG-4,267008,7921.0,29.666999999999998,58660699,1280,720,0.0,AVC
sim2,sim-012,cbb4d7aa49cd8e2d40c312f98eaa1876.mp4,MPEG-4,333840,4948.0,14.821,126042745,1280,720,0.0,AVC
sim2,sim-012,6892e2715f1b867cde49b0d09585d5d4.mp4,MPEG-4,333840,4948.0,14.821,71130798,1280,720,0.0,AVC
sim2,sim-012,632b4c5670d7eb30e390c85e40bf53b7.mp4,MPEG-4,333839,4952.0,14.833,60516191,1280,720,0.0,AVC
sim2,sim-012,b4138382adba95cdf47ab47bd61d1631.mp4,MPEG-4,267008,7921.0,29.666999999999998,58658696,1280,720,0.0,AVC
sim2,sim-012,6751fd4c9111a68f0438612c7cb109c2.mp4,MPEG-4,333840,4948.0,14.821,71190691,1280,720,0.0,AVC
sim2,sim-012,d37c06bf29a97c65255f441e2d9f3269.mp4,MPEG-4,267008,7921.0,29.666999999999998,52923413,1024,936,0.0,AVC
sim2,sim-012,25d7d290b8b5c3fc1d0239bddc7e5a0d.mp4,MPEG-4,333840,4948.0,14.821,22291651,768,432,0.0,AVC
sim2,sim-013,34ffb88be78b87812758155abaefc5f7.avi,AVI,143958,3455.0,24.0,5710380,852,480,0.0,FMP4
sim2,sim-013,7cbe0a8a7a2b3074d9ddb1a9559f79f3.avi,AVI,115208,2765.0,24.0,5059426,480,720,0.0,FMP4
sim2,sim-013,532cca978bc0b24e239a0f4c0b0425c8.avi,AVI,143875,3453.0,24.0,3867018,720,480,0.0,FMP4
sim2,sim-014,240cfaafc1ddf4f87b6de2d388c47798.mp4,MPEG-4,250034,7501.0,30.0,71601865,1920,1080,0.0,AVC
sim2,sim-014,c63fd12220d73b58733dc5ad500d1a28.mp4,MPEG-4,250034,7501.0,30.0,73422226,2496,972,0.0,AVC
sim2,sim-014,5cc997670a770763b33b1263402ff7ec.mp4,MPEG-4,250034,7501.0,30.0,70970645,1080,1920,0.0,AVC
sim2,sim-014,98c4c5ae9ccbbadcbb633cb625bb4f35.mp4,MPEG-4,250034,7501.0,30.0,63721025,1080,1920,0.0,AVC
sim2,sim-015,411b353ee40381cc6d13d698b5b45868.mp4,MPEG-4,198322,5948.0,30.0,25997059,704,576,0.0,AVC
sim2,sim-015,fa86ad70b758d2e75115d2e010354c0f.mp4,MPEG-4,247815,6691.0,27.0,27816238,704,576,0.0,AVC
sim2,sim-015,fb84b8ddd03f98f64f0a914b0b16a0b9.mp4,MPEG-4,247815,6691.0,27.0,28317005,576,704,0.0,AVC
sim2,sim-015,cc17f90761a6a6c6a0e7486c95a337ea.mp4,MPEG-4,247815,6691.0,27.0,29873401,704,576,0.0,AVC
sim2,sim-015,6a44538718abc55ba6f10f1f5021b60d.mp4,MPEG-4,198322,5948.0,30.0,25982318,704,576,0.0,AVC
sim2,sim-015,51b6886bda45c91bcb832a374a9413e4.mp4,MPEG-4,198322,5948.0,30.0,19775631,634,404,0.0,AVC
sim2,sim-015,a1bb0d399e3fa5ee39417efafcc9306f.mp4,MPEG-4,247815,6691.0,27.0,22000572,492,518,0.0,AVC
sim2,sim-016,d82fe0fdbb77cce89f784d68584f0db8.mp4,MPEG-4,268012,8018.0,29.916999999999998,208940548,4776,1344,0.0,AVC
sim2,sim-016,924182350b75c847f521da300990f566.mp4,MPEG-4,335011,8018.0,23.934,139081621,1920,1080,0.0,AVC
sim2,sim-016,48473b0a235991f6ada181c4cf177e87.mp4,MPEG-4,268012,8018.0,29.916999999999998,83787178,1920,1080,0.0,AVC
sim2,sim-016,c437e5e55ed51b4626e530d65ee5c3de.mp4,MPEG-4,268012,8018.0,29.916999999999998,112388921,2688,756,0.0,AVC
sim2,sim-016,4716b2a53fc0c96bdfd8f30dac42da9c.mp4,MPEG-4,268012,8018.0,29.916999999999998,247894620,3412,1920,0.0,AVC
sim2,sim-016,12dbf29b78365c8d2c2f99c183fc0db2.mp4,MPEG-4,268012,8018.0,29.916999999999998,67885881,1920,1080,0.0,AVC
sim2,sim-016,ff704e65e9c8d4bae6c4673b8cb5e496.mp4,MPEG-4,268012,8018.0,29.916999999999998,122412704,1920,1080,0.0,AVC
sim2,sim-016,d61a63f4aa14787cbc5903113044bddd.mp4,MPEG-4,268012,8018.0,29.916999999999998,126365428,1920,1080,0.0,AVC
sim2,sim-017,4b077b4a414f2c7775776e5bb900f586.mkv,Matroska,282084,6770.0,24.0,6357690,800,480,0.0,V_MPEG4/ISO/AVC
sim2,sim-017,a800eefc6234b70930549a972efe0171.mkv,Matroska,282084,6770.0,24.0,8291473,800,480,0.0,V_MPEG4/ISO/AVC
sim2,sim-018,02f5a6eef5b68ced32724f699c9f2ed9.MOV,MPEG-4,494034,14821.0,30.0,128089815,1920,1080,0.0,AVC
sim2,sim-018,ab9ce8baf5ab556402f0963c1e46c2aa.MOV,MPEG-4,617528,22231.0,36.0,219151578,1920,1080,0.0,AVC
sim2,sim-018,0a500b6cc8af2ad2be4d115d446c133b.MOV,MPEG-4,494034,14821.0,30.0,185772682,1080,1920,0.0,AVC
sim2,sim-018,6d5e784892563f9c37064de8d6c4b792.MOV,MPEG-4,494034,14821.0,30.0,375546918,1920,1080,0.0,AVC
sim2,sim-018,40d2025b12594d84ec1867f6d8bc59c0.MOV,MPEG-4,494034,14821.0,30.0,185784323,1920,1080,0.0,AVC
sim2,sim-018,a7079df3b8e14984f167b616e6e19c0d.MOV,MPEG-4,494034,14821.0,30.0,205020643,2496,972,0.0,AVC
sim2,sim-018,1d04a6d8d88ff34def40be96cc6dc26e.MOV,MPEG-4,494034,14821.0,30.0,66577407,1344,540,0.0,AVC
sim2,sim-019,7fd20d9c5f5ff7dbfbbd1d51f29a5f26.mp4,MPEG-4,373067,11192.0,30.0,291916303,1920,1080,0.0,AVC
sim2,sim-019,2e641f8a07a61a961d6fba66c252bb26.mp4,MPEG-4,466308,18186.0,39.0,168852942,1920,1080,0.0,AVC
sim2,sim-019,b1432d55e49cf946d55956540fe97db4.mp4,MPEG-4,373067,11192.0,30.0,155071800,1920,1080,0.0,AVC
sim2,sim-019,b9c9c0437bfafc0896372a575a595fe6.mp4,MPEG-4,373067,11192.0,30.0,126063669,1920,1080,0.0,AVC
sim2,sim-019,e79ed6d285fc146421209c5061f3c9cb.mp4,MPEG-4,373067,11192.0,30.0,155071800,1920,1080,0.0,AVC
sim2,sim-019,b5c52f704dbff84ea36173a1f917ed7f.mp4,MPEG-4,373067,11192.0,30.0,145861813,1080,1920,0.0,AVC
sim2,sim-019,54d075452dac4164b8e2a81606d412b7.mp4,MPEG-4,466308,18186.0,39.0,167718203,1920,1080,0.0,AVC
sim2,sim-020,408477324df410c7548f106e01a62e2e.mp4,MPEG-4,273797,5242.0,19.146,177994240,1088,1920,0.0,AVC
sim2,sim-020,b759d669c2607f2882950dbe8d76dd3c.mp4,MPEG-4,273792,6571.0,24.0,98055491,1088,1920,0.0,AVC
sim2,sim-020,7fae0a08528b5de06489523fa5f24d25.mp4,MPEG-4,273797,5242.0,19.146,62099977,1088,1920,0.0,AVC
sim2,sim-020,a73e1173056573c7f19707811bf08b65.mp4,MPEG-4,219034,6571.0,30.0,322034187,3412,1920,0.0,AVC
sim2,sim-020,feee3f7e86a83088335b36227502c645.mp4,MPEG-4,219034,6571.0,30.0,34935105,980,1152,0.0,AVC
sim2,sim-021,015ab2552c1eec522f9ba8ca5ae1a5bc.mp4,MPEG-4,267042,6409.0,24.0,11167252,360,562,0.0,AVC
sim2,sim-021,b60a8993995148ed9aad309c4f9f984c.mp4,MPEG-4,267042,6409.0,24.0,12728289,624,400,0.0,AVC
sim2,sim-021,8e2bdb7e60ceb9ac6d93701f743ba4d0.mp4,MPEG-4,267042,6409.0,24.0,24121595,800,480,0.0,AVC
sim2,sim-021,85f8b9d116507952468a289285d0815d.mp4,MPEG-4,267042,6409.0,24.0,18440484,852,480,0.0,AVC
sim2,sim-021,3cc6fa88d82995a4c4aeb4c20c1e1bd1.mp4,MPEG-4,267042,6409.0,24.0,8523525,800,480,0.0,AVC
sim2,sim-022,a5e76a15350e9582ac90fab3366d71fe.mp4,MPEG-4,354011,10619.0,30.0,32103334,640,960,0.0,AVC
sim2,sim-022,cd47366fcad02fccba9002a9c9a91929.mp4,MPEG-4,354011,10619.0,30.0,30856009,1136,640,0.0,AVC
sim2,sim-022,b4ef58a3ae01a49e26e3e847313b1cab.mp4,MPEG-4,354011,10619.0,30.0,29839562,960,640,0.0,AVC
sim2,sim-022,97c26f5ca08789715e1cea57f6b235e3.mp4,MPEG-4,353967,10619.0,30.0,10461656,960,640,0.0,AVC
sim2,sim-022,21fc83321f7f34e710b3c241c09a861e.mp4,MPEG-4,353967,10619.0,30.0,54849294,1136,640,0.0,AVC
sim2,sim-023,50d82fb353077ca318ab0e906f44a4e9.wmv,Windows Media,267900,8037.0,30.0,7157683,448,672,0.0,MP43
sim2,sim-023,96b3a0688b67bd8a227be706b3031495.wmv,Windows Media,268050,8042.0,30.0,12188468,404,404,0.0,MP43
sim2,sim-023,4a36217427cbd8adb10548760573bcfa.wmv,Windows Media,268050,8042.0,30.0,14149980,852,480,0.0,MP43
sim2,sim-023,50247fa63b15b51f0855d6194ccdd74c.wmv,Windows Media,268050,8042.0,30.0,12156468,448,672,0.0,MP43
sim2,sim-023,8be2df0323d6810cc32bea33b1dc018a.wmv,Windows Media,268050,8042.0,30.0,12751668,448,672,0.0,MP43
sim2,sim-023,7574ce963236c3d44ac0c6a2c1227798.wmv,Windows Media,267900,8037.0,30.0,7154483,640,480,0.0,MP43
sim2,sim-023,442037474e73ad503341c84e54498e48.wmv,Windows Media,267900,8037.0,30.0,16489044,640,480,0.0,MP43
sim2,sim-023,3fa71e070e4e90c933d2ad8dca1f5a68.wmv,Windows Media,268050,8042.0,30.0,12764468,448,672,0.0,MP43
sim2,sim-024,e4fa7ef065ee52ef9adb3edd9c916ef0.avi,AVI,403036,12079.0,29.97,10589744,504,336,0.0,FMP4
sim2,sim-024,134eded787423b81a42ae0036a2df836.avi,AVI,403103,12081.0,29.97,19000772,720,480,0.0,FMP4
sim2,sim-024,2e82b55c3bf6df8864d570e116caae19.avi,AVI,403036,12079.0,29.97,13451704,852,480,0.0,FMP4
sim2,sim-024,e4fcb2a2e512eef35aae02cd2cc21cb8.avi,AVI,403103,12081.0,29.97,17406420,554,236,0.0,FMP4
sim2,sim-024,33bcf840df5d53cc4e44513867c9e6f8.avi,AVI,403103,12081.0,29.97,19264010,720,480,0.0,FMP4
sim2,sim-024,90e97bf0db0903e16bab8297b37cb665.avi,AVI,403103,12081.0,29.97,20478260,852,480,0.0,FMP4
sim2,sim-025,a6013d3a2ccb4e9b46a8690d2d3444d7.mp4,MPEG-4,502937,15073.0,29.97,91032931,720,1280,0.0,AVC
sim2,sim-025,3fcf852942e4e6a2bdbb786d8d2acfa9.mp4,MPEG-4,502937,15073.0,29.97,86538081,1408,648,0.0,AVC
sim2,sim-025,794d15298aedb6492a3a15c91a4765e7.mp4,MPEG-4,402432,12059.0,29.97,60619006,1280,720,0.0,AVC
sim2,sim-025,b3119988b6275bf82acb0737d4b03bde.mp4,MPEG-4,502937,15073.0,29.97,85522815,1280,720,0.0,AVC
sim2,sim-025,8d085c2e6b0c0acb23e0c96e87413adb.mp4,MPEG-4,402432,12059.0,29.97,70968264,1408,648,0.0,AVC
sim2,sim-025,689788e311f0f3e0c89c6bf58e14db4e.mp4,MPEG-4,502937,15073.0,29.97,69301904,1280,720,0.0,AVC
sim2,sim-025,d9c060515743faf12119389e5b63e7ec.mp4,MPEG-4,502937,15073.0,29.97,91125409,1280,720,0.0,AVC
sim2,sim-025,4b337d783dccc87ef9c8adf109def7fd.mp4,MPEG-4,402369,12059.0,29.97,47727692,1280,720,0.0,AVC
sim2,sim-026,0b53b789fd760461651492710537cce9.mp4,MPEG-4,345003,10350.0,30.0,86131361,1280,720,0.0,AVC
sim2,sim-026,cc8e4175f3fe3d417565a4d249204fe9.mp4,MPEG-4,345003,10350.0,30.0,86131384,1280,720,0.0,AVC
sim2,sim-026,3ccb9641855847889b5ddd35f4e486f4.mp4,MPEG-4,431250,10350.0,24.0,75256823,1280,576,0.0,AVC
sim2,sim-027,72d40efdc0f37b9afdaf70dab5505ecb.wmv,Windows Media,381079,11432.0,30.0,20931546,480,640,0.0,MP43
sim2,sim-028,39a622a04feadf6c4b8e6c71f6ae5a4e.MPG,MPEG-PS,411120,10278.0,25.0,15118336,852,480,0.0,MPEG-1V
sim2,sim-028,84f5b85cbd7972e19cabedb94a94fe69.MPG,MPEG-PS,411120,10278.0,25.0,12388352,960,336,0.0,MPEG-1V
sim2,sim-028,8c1273f1c7858d556b05166dba29c3b0.MPG,MPEG-PS,411120,10278.0,25.0,21639168,640,480,0.0,MPEG-1V
sim2,sim-028,7929967069385cb3133ce136c58216f3.MPG,MPEG-PS,411120,10278.0,25.0,33396736,852,480,0.0,MPEG-1V
sim2,sim-028,b27f88bcb341d5adaae7ae45fbcedcb7.MPG,MPEG-PS,411120,10278.0,25.0,10727424,640,480,0.0,MPEG-1V
sim2,sim-029,8f2ab614e2bf2ab1f715b9870b6943e1.wmv,Windows Media,105512,3165.0,30.0,4933002,766,288,0.0,MP43
sim2,sim-029,d0073d8f15632188851d6146e90dd209.wmv,Windows Media,105466,3164.0,30.0,6503911,640,480,0.0,MP43
sim2,sim-029,a417fce99a72b9e2dbd6907277af87d2.wmv,Windows Media,105512,3165.0,30.0,4872290,512,288,0.0,MP43
sim2,sim-030,b7dac2efa7e36e3c7c321ff24ff92136.mp4,MPEG-4,238748,4256.0,29.636,17517959,640,576,0.0,AVC
sim2,sim-030,6fb250a1037c7503a724501fe0370bb7.mp4,MPEG-4,238748,4256.0,29.636,17682853,576,640,0.0,AVC
sim2,sim-030,ef89f895eeadee41d3abfc8a01d5c7fc.mp4,MPEG-4,238748,4256.0,29.636,15732242,640,576,0.0,AVC
sim2,sim-030,620b73e22bb76aa35698c664d48344b9.mp4,MPEG-4,143611,4256.0,29.636,9039474,640,576,0.0,AVC
sim2,sim-030,3eff304e4f06355789193dad576a04ce.mp4,MPEG-4,143611,4256.0,29.636,18941622,640,576,0.0,AVC
sim2,sim-030,16307fe0606d64af6be37bb69cbb445a.mp4,MPEG-4,143611,4256.0,29.636,19930706,1280,720,0.0,AVC
sim2,sim-030,8e20ac5e81edd4c5a2d0f2e65bcba852.mp4,MPEG-4,143611,4256.0,29.636,23692329,720,1280,0.0,AVC
sim2,sim-030,669927af9e9e32c942896c2845ac7d17.mp4,MPEG-4,143611,4256.0,29.636,1991890,640,576,0.0,AVC
sim2,sim-031,3213c576ed6819b5f803e43e91b516a1.asf,Windows Media,205147,2462.0,12.0,7884142,640,480,0.0,MP43
sim2,sim-031,c51e6eea47820266c8798d34772ddbf0.asf,Windows Media,205147,2462.0,12.0,9394542,896,672,0.0,MP43
sim2,sim-031,4e1c43e8cbdce10e55a506b80cef54a6.asf,Windows Media,256361,2769.0,10.8,10716448,896,672,0.0,MP43
sim2,sim-031,081661731d17e108b5b90ec699fe2ace.asf,Windows Media,205147,2462.0,12.0,9388142,896,672,0.0,MP43
sim2,sim-031,4c6a26c739467c38212645b242d8da89.asf,Windows Media,205147,2462.0,12.0,9410542,896,672,0.0,MP43
sim2,sim-032,cad57973aa3a78418da302ecce679c18.MOV,MPEG-4,454267,54512.0,120.0,28600180,640,480,0.0,AVC
sim2,sim-032,6ecebb4cb0e0e9ba11c319ff3a9ca9b0.MOV,MPEG-4,454267,54512.0,120.0,27618893,480,640,0.0,AVC
sim2,sim-032,30e0a621108d4c97517a00d1b39cdd29.MOV,MPEG-4,454267,54512.0,120.0,27920831,336,512,0.0,AVC
sim2,sim-032,de659ab73b9888ef4e3b10f974beb445.MOV,MPEG-4,454267,54512.0,120.0,28191104,480,640,0.0,AVC
sim2,sim-032,36e3d4f5941d5b7164522030d59f1d7f.MOV,MPEG-4,454267,54512.0,120.0,27655894,512,336,0.0,AVC
sim2,sim-032,49089a9515fd9e0daf344450c03511c1.MOV,MPEG-4,454267,54512.0,120.0,28971962,384,448,0.0,AVC
sim2,sim-033,f7f1b038943ac1fadda72c9fa4190a9e.mkv,Matroska,251966,7555.0,30.0,19566997,696,216,0.0,V_MPEG4/ISO/AVC
sim2,sim-033,809829ea9c8fa48215c0c15e90aaec95.mkv,Matroska,252009,7555.0,30.0,9684255,216,442,0.0,V_MPEG4/ISO/AVC
sim2,sim-033,8e02a67509ab7efb071d99496ab5f7e9.mkv,Matroska,251966,7555.0,30.0,11446184,632,360,0.0,V_MPEG4/ISO/AVC
sim2,sim-034,2ccbcb1c2116f5e8de871eaf9dc293b4.mp4,MPEG-4,445033,13350.0,30.0,39896336,852,480,0.0,AVC
sim2,sim-034,9ef70f5f7050b1d022edbdc99370345f.mp4,MPEG-4,445033,13350.0,30.0,19438281,320,384,0.0,AVC
sim2,sim-034,53e52005e258abdb5d500726ac467676.mp4,MPEG-4,445000,13350.0,30.0,19863782,640,480,0.0,AVC
sim2,sim-034,2fc47c712e5fcedbd4d6f036337dd7f9.mp4,MPEG-4,445033,13350.0,30.0,32993243,640,480,0.0,AVC
sim2,sim-034,a20a6eb2447c345e41efab28fd75f2a5.mp4,MPEG-4,445033,13350.0,30.0,18372358,288,384,0.0,AVC
sim2,sim-034,856767dabf867de88059fb4a8b6a9ff0.mp4,MPEG-4,445033,13350.0,30.0,39984367,852,480,0.0,AVC
sim2,sim-034,d1a5ee1d0d9c4dc1d8163630b3270023.mp4,MPEG-4,445033,13350.0,30.0,18434017,320,384,0.0,AVC
sim2,sim-035,ae656b8acf3ac488b84439b2d1d2cf72.MOV,MPEG-4,295830,8865.0,29.97,35471930,960,540,0.0,AVC
sim2,sim-035,df10b1a284bef9c3869b37261d8be453.MOV,MPEG-4,295796,8865.0,29.97,126779601,1920,1080,0.0,AVC
sim2,sim-035,549c6a59cff13f47c58be81c275c6459.MOV,MPEG-4,295830,8865.0,29.97,48402634,540,960,0.0,AVC
sim2,sim-035,6fc4353a59ec81e9e22c9754240c992e.MOV,MPEG-4,295796,8865.0,29.97,34594342,960,540,0.0,AVC
sim2,sim-036,066fc409bd4f22917f50ac073b4c071f.mp4,MPEG-4,222000,3330.0,15.0,2628312,1920,1080,0.0,AVC
sim2,sim-036,6a8ee1f1dc0aaf841e2b8e92ea544abe.mp4,MPEG-4,177500,5325.0,30.0,13862810,1920,1080,0.0,AVC
sim2,sim-036,94456340cade97cab1f889a7bf93684a.mp4,MPEG-4,177500,5325.0,30.0,3119903,1080,1920,0.0,AVC
sim2,sim-037,c5157241ccddf172871403882156b564.wmv,Windows Media,294900,8847.0,30.0,10060245,640,480,0.0,MP43
sim2,sim-037,0a4318c8bc65b4081c58ca885732dfed.wmv,Windows Media,368734,5531.0,15.0,10159889,640,480,0.0,MP43
sim2,sim-037,3bcc6a61ebdbee0f757a4ffadea5f3d9.wmv,Windows Media,295078,8852.0,30.0,22354942,852,480,0.0,MP43
sim2,sim-037,c70cc514cc727da2f5d4b743d3016021.wmv,Windows Media,294900,8847.0,30.0,12434645,640,480,0.0,MP43
sim2,sim-037,9a18fe3f15159875d3c63fa2974a7e2e.wmv,Windows Media,295078,8852.0,30.0,21967742,852,480,0.0,MP43
sim2,sim-037,33be0a2142f730b93d5a891b4ec04d15.wmv,Windows Media,295078,8852.0,30.0,22306942,852,480,0.0,MP43
sim2,sim-038,32ffbfe81871a211c700c8d5ae78b5b0.mp4,MPEG-4,423021,10152.0,24.0,83500321,1280,720,0.0,AVC
sim2,sim-038,089ab94d12244b7cd1fcae121cdc1039.mp4,MPEG-4,423021,10152.0,24.0,61318280,1024,576,0.0,AVC
sim2,sim-038,910bd3bab5bd1bd5e004f16b7eb14be3.mp4,MPEG-4,423000,10152.0,24.0,41793296,1024,576,0.0,AVC
sim2,sim-038,f25ae0173fe799bd8776004f467f62e6.mp4,MPEG-4,423021,10152.0,24.0,33521661,640,432,0.0,AVC
sim2,sim-038,bf0e77000c3e111d6d58d7f2347398aa.mp4,MPEG-4,423021,10152.0,24.0,61318280,1024,576,0.0,AVC
sim2,sim-038,a6a2a3551534da91d4a432519e1e3c73.mp4,MPEG-4,423021,10152.0,24.0,61609875,576,1024,0.0,AVC
